Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
480,0.00051179,-0.00447227,-5.42714e-05,0.000680253,0.0640996,0.0640996,0.0640996,0.0640996,0.0640996,0.0640996,0.0640996,0.0640996,0.0640996,-0.8141,0.00173187,0.444348,0.927473,-0.00447227,-5.42714e-05,0.000680253,-0.00133354,0.00032429,0.00201798,0.00261887,-0.000580549,-0.00409566,0.0640996,0.0011986,-0.0360022,-0.000176542,0.00811516,0.00113761,-0.00449069,0.0543858,0.0393369,-0.00406973,-0.0107215,-0.000405352,-0.00573276,0.00266065,0.00585267,-0.0493332,-0.00133354,0.00032429,0.00201798,0.00261887,-0.000580549,-0.00409566,0,0,0,0,0,0,0,0,0,-0.000594713,-8.72222e-07,9.80706e-06,-0.000263708,-0.000342006,-8.32957e-06,-7.45186e-06,1.94257e-05,0.000323772,0.000238981,-2.92847e-05,8.58748e-06
481,0.00051179,5.68959e-05,-0.00428617,0.000243618,0.124542,0.124542,0.124542,0.124542,0.124542,0.124542,0.124542,0.124542,0.124542,-0.875458,-0.715564,-0.770995,1.36854,5.68959e-05,-0.00428617,0.000243618,-0.00533632,0.00341909,0.00307657,-0.00314822,0.000283951,-3.95619e-05,0.124542,0.000419632,0.00449836,-0.00100698,0.00626451,-0.000171953,0.000300016,-0.00781869,-0.00438331,-0.000716554,0.00282071,-0.000287143,0.00186138,-0.00479906,1.17607e-05,0.0057137,-0.00533632,0.00341909,0.00307657,-0.00314822,0.000283951,-3.95619e-05,0,0,0,0,0,0,0,0,0,-0.000483669,-1.44189e-05,0.000339045,-0.000438319,-0.000308627,-0.000314924,-9.15935e-06,-0.000109828,0.00032454,0.000472085,0.000109796,1.00255e-05
482,0.00051179,-0.000223968,0.00360666,-0.00492152,0.0715841,0.0715841,0.0715841,0.0715841,0.0715841,0.0715841,0.0715841,0.0715841,0.0715841,-0.928416,-0.0588587,-0.758538,1.20033,-0.000223968,0.00360666,-0.00492152,-0.0041585,0.00105671,0.00114724,-0.00461301,-0.00171875,-0.000724372,0.0715841,-0.00139605,0.020813,-0.00200474,0.0119336,-0.000255692,-0.000490014,0.00409704,-0.0203333,0.000187097,0.00109232,-0.00165567,0.000840722,-0.0166325,-0.00113253,-1.62406e-05,-0.0041585,0.00105671,0.00114724,-0.00461301,-0.00171875,-0.000724372,0,0,0,0,0,0,0,0,0,-0.00035096,-1.41143e-05,2.80451e-05,-0.000317419,-0.000304008,-3.75254e-05,-8.47105e-06,-1.85578e-05,0.000332035,0.000323991,-1.51864e-05,4.37397e-06
483,0.00051179,-0.000499168,0.000404404,0.00163091,0.0694259,0.0694259,0.0694259,0.0694259,0.0694259,0.0694259,0.0694259,0.0694259,0.0694259,-0.930574,0.50094,0.924224,1.40396,-0.000499168,0.000404404,0.00163091,-0.0016795,-0.000250133,-0.00213114,0.00686202,-0.00236921,0.00520453,0.0694259,0.00120129,0.000197912,1.58623e-05,-0.00392768,-7.3017e-05,0.000414163,0.000746083,0.000374273,1.39307e-05,-0.000896747,-0.000259819,8.99464e-06,0.00442003,-0.00157413,-0.00238599,-0.0016795,-0.000250133,-0.00213114,0.00686202,-0.00236921,0.00520453,0,0,0,0,0,0,0,0,0,-0.000653617,-1.3962e-05,0.000196152,-0.000329359,-0.000322426,-0.000198494,2.28088e-05,1.72501e-05,0.000292912,0.000312189,-4.35403e-05,6.58108e-06
484,0.00051179,-0.00360172,-0.00148012,-0.000317775,0.0138579,0.0138579,0.0138579,0.0138579,0.0138579,0.0138579,0.0138579,0.0138579,0.0138579,-0.986142,-0.475688,0.842528,1.38152,-0.00360172,-0.00148012,-0.000317775,0.00171234,-0.00121916,-0.00161176,0.0134877,0.00459008,0.00375884,0.0138579,0.0013559,-0.0131195,0.00073833,-0.00684066,-0.000218445,-0.000702105,0.0263078,0.0169396,0.00108559,0.00242077,-0.000453926,0.000593872,0.00590001,-0.000829127,-0.0265839,0.00171234,-0.00121916,-0.00161176,0.0134877,0.00459008,0.00375884,0,0,0,0,0,0,0,0,0,-0.000616826,-8.39484e-06,-0.000238957,-0.000281731,-0.000361467,0.000234149,4.91304e-05,2.3905e-05,0.000301883,0.000258592,1.74566e-05,-9.08748e-06
485,0.00051179,0.00456432,0.00429307,-0.00164154,0.0827778,0.0827778,0.0827778,0.0827778,0.0827778,0.0827778,0.0827778,0.0827778,0.0827778,-0.917222,-0.556605,0.499357,1.18341,0.00456432,0.00429307,-0.00164154,-0.000646099,0.000174783,-0.00221402,-0.000643017,0.00147124,0.00181577,0.0827778,0.00715514,-0.0940613,0.00040973,-0.00223265,-0.0135227,-0.0105828,0.0773063,0.10302,0.00388478,0.0215164,0.000850682,0.0251241,-0.0235768,0.0123777,-0.100789,-0.000646099,0.000174783,-0.00221402,-0.000643017,0.00147124,0.00181577,0,0,0,0,0,0,0,0,0,-0.000495575,4.91718e-06,-0.000399286,-0.000296059,-0.000353599,0.000405131,-1.14192e-05,1.7282e-05,0.000315107,0.000168092,5.93721e-06,4.33394e-05
486,0.00051179,0.00451296,0.0103256,-0.0281297,0.0132907,0.0132907,0.0132907,0.0132907,0.0132907,0.0132907,0.0132907,0.0132907,0.0132907,-0.986709,0.471368,-0.663064,1.27884,0.00451296,0.0103256,-0.0281297,-0.00671605,-0.00134926,-0.00259268,-0.0135878,-0.00548341,0.00836593,0.0132907,-0.00270174,0.0377263,-0.00353318,0.0135796,0.000976908,-0.0032963,0.033211,-0.0432162,0.00424562,-0.00171093,-0.0016393,0.00923137,-0.0221943,-0.00279472,-0.0143126,-0.00671605,-0.00134926,-0.00259268,-0.0135878,-0.00548341,0.00836593,0,0,0,0,0,0,0,0,0,-0.000446528,-3.18712e-05,-0.000272591,-0.000364005,-0.000316346,0.000223767,-3.1493e-05,3.16299e-05,0.00028713,0.000305115,-0.000102857,4.30738e-05
487,0.00051179,-0.0193394,-0.0069828,-0.00735407,0.0763467,0.0763467,0.0763467,0.0763467,0.0763467,0.0763467,0.0763467,0.0763467,0.0763467,-0.826347,0.0665238,0.0725057,0.832185,-0.0193394,-0.0069828,-0.00735407,-0.00116201,-0.00592736,-0.000857361,0.0115596,0.00956414,-0.00320064,0.0763467,0.172293,1.16253,0.0500474,0.468235,0.609041,0.0793902,-0.0229551,-1.75223,0.120411,0.0371635,0.00341307,0.212841,-0.498416,-0.0763794,-0.182532,-0.00116201,-0.00592736,-0.000857361,0.0115596,0.00956414,-0.00320064,0,0,0,0,0,0,0,0,0,-0.000475019,0.000597744,0.000223118,0.00077729,-0.000314469,0.000218083,0.000401945,0.000166828,0.000379764,8.03873e-06,-3.70561e-05,-0.00065581
488,0.00051179,-0.0877428,-0.0598995,0.0357823,0.0283011,0.0283011,0.0283011,0.0283011,0.0283011,0.0283011,0.0283011,0.0283011,0.0283011,-0.890701,0.971699,0.064342,1.31973,-0.0877428,-0.0598995,0.0357823,-0.00439854,0.0286553,-0.00827411,-0.0198928,-0.0166729,-0.0593826,0.0283011,0.341402,4.18853,-0.0337933,-0.278236,1.06643,0.634707,1.85456,-5.16722,0.00116353,0.0126659,-0.014803,0.509772,0.32547,-0.253482,-2.40011,-0.00439854,0.0286553,-0.00827411,-0.0198928,-0.0166729,-0.0593826,0,0,0,0,0,0,0,0,0,-0.000288151,0.00167878,0.00110411,0.00354238,-0.000388229,-0.00115549,-9.98882e-05,-0.00127182,0.000519119,0.00272195,0.000957057,-0.00157056
489,0.00051179,-0.00993574,-0.00186476,-0.00276899,0.105072,0.105072,0.105072,0.105072,0.105072,0.105072,0.105072,0.105072,0.105072,-0.894928,0.112879,0.0684178,0.90461,-0.00993574,-0.00186476,-0.00276899,0.0115102,-0.00252408,-0.0101607,0.00974514,0.0105672,0.0105645,0.105072,0.126013,0.746879,0.0385177,0.370822,0.248822,0.0822534,0.180388,-0.985766,0.0799573,0.0341187,0.0108062,0.197962,-0.403076,-0.0640553,-0.375581,0.0115102,-0.00252408,-0.0101607,0.00974514,0.0105672,0.0105645,0,0,0,0,0,0,0,0,0,-0.000505261,0.000487151,0.000170673,0.000483679,-0.0003142,0.000189264,0.000248049,0.000155591,0.000373244,0.000237248,5.81426e-05,-0.000467917
490,0.00051179,-0.0268841,0.0166965,0.0109275,0.0196976,0.0196976,0.0196976,0.0196976,0.0196976,0.0196976,0.0196976,0.0196976,0.0196976,-0.769698,0.66802,0.40867,1.09804,-0.0268841,0.0166965,0.0109275,0.011773,0.00807977,0.0107897,-0.0144137,0.0106211,-0.00580593,0.0196976,0.000395253,0.00907744,-0.00111114,0.0346899,-0.00199381,-0.00191769,0.114877,0.0198004,-0.0220887,0.0393547,0.00875045,0.026574,-0.0907411,0.0145328,-0.152378,0.011773,0.00807977,0.0107897,-0.0144137,0.0106211,-0.00580593,0,0,0,0,0,0,0,0,0,-0.000416733,7.88497e-05,0.000482681,-0.000463601,-0.000410641,-0.000412995,-0.000164504,0.000117439,0.000331312,0.000552322,7.62762e-05,6.16428e-05
491,0.00051179,-0.00776096,0.00117102,0.00741427,0.0653893,0.0653893,0.0653893,0.0653893,0.0653893,0.0653893,0.0653893,0.0653893,0.0653893,-0.934611,0.602903,0.749966,1.34143,-0.00776096,0.00117102,0.00741427,-0.000387547,-0.0015217,-0.000280265,0.00598209,-0.00319989,0.0037722,0.0653893,0.000198558,-0.00657274,0.00101627,-0.0049777,0.000680784,-0.000541378,0.0180067,0.0136529,-0.000648903,0.000396687,-0.00108936,0.0012739,0.00341,1.77808e-05,-0.0266949,-0.000387547,-0.0015217,-0.000280265,0.00598209,-0.00319989,0.0037722,0,0,0,0,0,0,0,0,0,-0.000571288,-1.12536e-05,0.000279,-0.000340863,-0.000322098,-0.000284054,1.63573e-05,1.47391e-05,0.000285402,0.000332646,-5.76316e-05,8.64125e-06
492,0.00051179,0.0548248,0.124646,-0.0241427,0.0208709,0.0208709,0.0208709,0.0208709,0.0208709,0.0208709,0.0208709,0.0208709,0.0208709,-0.729129,0.841338,0.0680885,1.1154,0.0548248,0.124646,-0.0241427,-0.253957,0.0294483,0.048229,0.0703802,-0.0157425,-0.0214221,0.0208709,2.86523,29.1684,-0.393067,-2.88551,-1.41288,0.533402,-3.64431,-27.8103,0.25799,-2.42222,-0.0331264,0.0162019,5.18308,0.176429,3.65225,-0.253957,0.0294483,0.048229,0.0703802,-0.0157425,-0.0214221,0,0,0,0,0,0,0,0,0,0.000472553,0.0094856,-0.00072681,0.0105254,-0.000637436,-0.00290938,-0.0019289,-0.00364991,0.000387453,-0.00470909,0.00316122,-0.00279571
493,0.00051179,-0.000454326,0.00857119,-0.00594798,0.0789458,0.0789458,0.0789458,0.0789458,0.0789458,0.0789458,0.0789458,0.0789458,0.0789458,-0.828946,0.266042,-0.66138,1.09332,-0.000454326,0.00857119,-0.00594798,-0.00709276,0.000937019,0.0033244,0.00478456,-0.000248371,-0.00402681,0.0789458,0.00049831,0.00867333,-0.00120353,0.0122221,0.00109505,-0.00113221,0.0179709,-0.00931405,0.0075341,-0.0066281,-0.00187998,0.00335247,-0.0141652,0.000346087,-0.0153754,-0.00709276,0.000937019,0.0033244,0.00478456,-0.000248371,-0.00402681,0,0,0,0,0,0,0,0,0,-0.000405721,-3.53301e-05,-0.000160335,-0.000324874,-0.000290716,0.00015767,5.92354e-05,2.59465e-05,0.000352405,0.000346796,-4.723e-05,-2.07615e-05
494,0.00051179,-0.00427958,0.0178068,0.00611627,0.0164069,0.0164069,0.0164069,0.0164069,0.0164069,0.0164069,0.0164069,0.0164069,0.0164069,-0.766407,-0.456168,0.510316,1.02757,-0.00427958,0.0178068,0.00611627,0.00433949,-0.00824939,0.00709081,-0.01283,-0.00439858,-0.00181606,0.0164069,0.000101879,-0.00663919,0.000203557,-0.005593,-0.000186256,-0.000539929,0.0506856,0.011105,-0.0125148,-0.0057602,-0.000142694,0.00100933,-0.00645356,0.00390194,-0.0578112,0.00433949,-0.00824939,0.00709081,-0.01283,-0.00439858,-0.00181606,0,0,0,0,0,0,0,0,0,-0.000535451,4.39195e-05,-0.000328414,-0.000273973,-0.00030362,0.000247955,-0.000105012,-5.72912e-06,0.000352927,0.000339481,-3.96836e-05,3.2142e-05
495,0.00051179,-0.00105908,-0.00124492,0.000671641,0.0519689,0.0519689,0.0519689,0.0519689,0.0519689,0.0519689,0.0519689,0.0519689,0.0519689,-0.801969,0.421858,0.745747,1.17357,-0.00105908,-0.00124492,0.000671641,0.00516361,0.000874871,0.000214927,-0.00493065,0.00553072,0.00927197,0.0519689,-9.93907e-06,0.000387512,0.000357397,-0.00226038,0.000262235,0.000390615,0.00225061,0.000409338,-0.00138958,0.000577473,-0.00116408,0.000154996,0.00292783,-0.000202075,-0.00307724,0.00516361,0.000874871,0.000214927,-0.00493065,0.00553072,0.00927197,0,0,0,0,0,0,0,0,0,-0.000615276,1.66491e-05,0.000213934,-0.000275909,-0.000352914,-0.000201611,-4.07204e-05,4.54166e-05,0.000332065,0.000281965,-1.75017e-06,3.62302e-05
496,0.00051179,-0.000769758,0.00672333,-0.00691022,0.0633121,0.0633121,0.0633121,0.0633121,0.0633121,0.0633121,0.0633121,0.0633121,0.0633121,-0.813312,0.39567,-0.698275,1.14264,-0.000769758,0.00672333,-0.00691022,-0.00668368,0.000631846,0.00273603,0.00710073,0.00323895,-0.00373592,0.0633121,0.000506118,0.00675132,-0.00085067,0.00743358,0.000975154,-0.00055312,0.0125661,-0.00695672,0.00510831,-0.00510003,-0.00138903,0.00111648,-0.00905688,0.000859018,-0.00677239,-0.00668368,0.000631846,0.00273603,0.00710073,0.00323895,-0.00373592,0,0,0,0,0,0,0,0,0,-0.000418536,-3.45277e-05,-0.000220573,-0.000358016,-0.000281924,0.000218385,5.74053e-05,6.72301e-05,0.000352614,0.000379845,-4.87308e-05,-1.80244e-05
497,0.00051179,-0.0106897,-8.83341e-05,0.063211,0.0326904,0.0326904,0.0326904,0.0326904,0.0326904,0.0326904,0.0326904,0.0326904,0.0326904,-0.78269,-0.514955,0.202714,0.95858,-0.0106897,-8.83341e-05,0.063211,-0.00838006,-0.0129581,-0.0811374,0.0231566,0.0492379,0.0069074,0.0326904,0.110196,-5.18729,-0.00179463,0.315033,-0.128705,-0.170497,5.04098,5.32668,-0.0264541,0.228499,0.0216208,0.344954,-0.543443,0.301026,-5.44914,-0.00838006,-0.0129581,-0.0811374,0.0231566,0.0492379,0.0069074,0,0,0,0,0,0,0,0,0,-0.000227936,4.00956e-05,-0.00066248,-0.0033876,-0.000340099,0.000514953,-0.000485471,0.000619443,0.000271462,0.000871256,8.91433e-05,0.00107069
498,0.00051179,-0.000797056,0.00135148,-0.00250442,0.112002,0.112002,0.112002,0.112002,0.112002,0.112002,0.112002,0.112002,0.112002,-0.887998,0.317067,-0.471465,1.05421,-0.000797056,0.00135148,-0.00250442,-0.00239645,-8.20328e-05,-0.00203517,4.99729e-05,-0.00628113,-0.00224001,0.112002,-0.00550137,0.113339,-0.000118189,-0.000608076,0.00270727,-0.010817,0.114232,-0.11525,0.0137579,0.0200671,-0.00516842,0.0112096,-0.0208105,-0.0109165,-0.122938,-0.00239645,-8.20328e-05,-0.00203517,4.99729e-05,-0.00628113,-0.00224001,0,0,0,0,0,0,0,0,0,-0.00047832,-3.11279e-05,-0.000210291,-0.000396033,-0.000298524,0.000208289,7.74006e-05,-4.53794e-05,0.000324264,0.000267511,-6.9116e-05,-5.74211e-05
499,0.00051179,0.0162612,-0.0161773,-0.000316858,0.0658491,0.0658491,0.0658491,0.0658491,0.0658491,0.0658491,0.0658491,0.0658491,0.0658491,-0.934151,-0.597027,0.0221025,1.10886,0.0162612,-0.0161773,-0.000316858,0.00402637,-0.00993212,-0.00902821,0.00275288,-0.0160867,-0.00458741,0.0658491,0.189526,0.961833,0.0175803,-0.120551,-0.0948986,0.277693,1.96911,-0.883196,0.028012,0.0602135,-0.00491665,-0.416027,0.0765144,-0.0329318,-1.55277,0.00402637,-0.00993212,-0.00902821,0.00275288,-0.0160867,-0.00458741,0,0,0,0,0,0,0,0,0,-0.000528574,0.000752225,-8.30032e-05,0.00223022,-0.000379765,0.000159485,-6.17118e-05,-0.000254253,0.000483878,0.000456432,4.42193e-05,-0.000403132
500,0.00051179,0.00297298,-0.002406,0.00239592,0.0510776,0.0510776,0.0510776,0.0510776,0.0510776,0.0510776,0.0510776,0.0510776,0.0510776,-0.948922,-0.231394,0.563098,1.12742,0.00297298,-0.002406,0.00239592,-0.000183452,-0.000198209,0.000203944,0.00537271,0.000830686,0.0021973,0.0510776,0.00541712,-0.0562094,-0.00146382,0.0147809,-0.00102054,-0.00593764,0.0479476,0.054257,0.0120391,0.0107796,0.00231538,0.000652789,-0.0231545,0.008668,-0.0509964,-0.000183452,-0.000198209,0.000203944,0.00537271,0.000830686,0.0021973,0,0,0,0,0,0,0,0,0,-0.000600822,-1.2498e-05,-0.000157971,-0.000210364,-0.000353212,0.00014135,4.83929e-05,5.27569e-05,0.000308238,0.000153027,-2.12962e-05,1.56602e-05
501,0.00051179,-0.00245436,0.00303095,0.00173892,0.0811173,0.0811173,0.0811173,0.0811173,0.0811173,0.0811173,0.0811173,0.0811173,0.0811173,-0.918883,-0.295783,0.561773,1.11688,-0.00245436,0.00303095,0.00173892,-0.000652096,0.00110008,0.000467762,0.00250969,0.00205691,0.00301765,0.0811173,0.00401177,-0.0433077,-0.000925176,0.0155973,-0.00152628,-0.00487693,0.046259,0.0472884,0.00711341,0.00797846,0.00131978,0.00227552,-0.0266067,0.00751443,-0.0502734,-0.000652096,0.00110008,0.000467762,0.00250969,0.00205691,0.00301765,0,0,0,0,0,0,0,0,0,-0.000589274,-1.03342e-05,-0.000201471,-0.000220498,-0.00035041,0.00020322,2.0983e-05,5.25571e-05,0.000314437,0.000176406,-1.87901e-05,2.55279e-05
502,0.00051179,-0.00493555,-0.0107097,-0.00306699,0.0653333,0.0653333,0.0653333,0.0653333,0.0653333,0.0653333,0.0653333,0.0653333,0.0653333,-0.934667,0.869651,-0.292185,1.30968,-0.00493555,-0.0107097,-0.00306699,-0.00294799,-0.00517669,-0.000424467,-0.00742662,-0.0159627,0.00617472,0.0653333,-0.0573819,0.0305754,0.0238398,-0.017195,-0.0436929,-0.0105693,-0.327034,0.0180531,0.00393213,-0.0488723,0.0252031,-0.00389175,0.076777,0.00448885,0.333993,-0.00294799,-0.00517669,-0.000424467,-0.00742662,-0.0159627,0.00617472,0,0,0,0,0,0,0,0,0,-0.000835933,-0.00024031,-0.000783658,-0.000689945,-0.000238026,0.000970289,4.3867e-05,0.000307563,0.000241868,0.000580007,-0.000215159,0.000114657
503,0.00051179,0.00483608,-0.0171682,0.00923306,0.0681403,0.0681403,0.0681403,0.0681403,0.0681403,0.0681403,0.0681403,0.0681403,0.0681403,-0.906225,0.93186,-0.118574,1.30525,0.00483608,-0.0171682,0.00923306,-0.00113456,-0.0200389,-0.00336279,-0.000263005,-0.000439286,-0.0065898,0.0681403,-0.373303,-3.51536,0.0910904,0.619416,-0.797756,0.292963,-0.781763,4.30828,-0.000599938,0.0174241,-0.0106531,0.102557,-0.619672,0.248063,0.669973,-0.00113456,-0.0200389,-0.00336279,-0.000263005,-0.000439286,-0.0065898,0,0,0,0,0,0,0,0,0,-0.000923194,-0.00171777,-0.000792202,0.0013921,-0.000169629,0.00150272,0.000150102,-0.000337615,0.000371538,0.00150389,0.000226692,0.00136178
504,0.00051179,0.0337262,0.0198684,-0.0271347,0.0702867,0.0702867,0.0702867,0.0702867,0.0702867,0.0702867,0.0702867,0.0702867,0.0702867,-0.820287,0.215664,-0.1194,0.856527,0.0337262,0.0198684,-0.0271347,-0.0306158,0.00300508,0.00129611,0.00665552,0.000798391,-0.00278777,0.0702867,-0.390947,-2.61867,-0.162692,-0.992536,-0.622393,-0.0651571,-1.78246,3.20733,-0.162448,-0.212989,-0.0388786,-0.124343,1.18566,0.0332973,1.93394,-0.0306158,0.00300508,0.00129611,0.00665552,0.000798391,-0.00278777,0,0,0,0,0,0,0,0,0,-0.000738844,-0.00147684,-0.000950859,-9.78432e-05,-0.000393117,-0.00064601,-0.000147984,-0.000198238,0.000342943,-0.000540767,-0.000182564,0.000783524
505,0.00051179,-0.14509,0.0472708,0.0352077,0.0055234,0.0055234,0.0055234,0.0055234,0.0055234,0.0055234,0.0055234,0.0055234,0.0055234,-0.755523,0.652739,0.105816,1.00403,-0.14509,0.0472708,0.0352077,-0.117234,0.0593802,0.227131,0.176356,-0.0598345,-0.0496098,0.0055234,2.54437,24.4795,-0.0233628,-0.993778,-2.0271,-0.739303,-16.5298,-22.3073,0.353361,-1.08689,0.00351228,0.737052,2.0334,0.464562,15.7576,-0.117234,0.0593802,0.227131,0.176356,-0.0598345,-0.0496098,0,0,0,0,0,0,0,0,0,0.000443667,0.00824513,0.000360241,-0.00144383,-0.000368739,-6.68842e-08,-0.00124196,-0.00092773,0.00014253,-0.00367789,0.000364508,-0.00181578
506,0.00051179,-0.040478,0.00663191,0.00151205,0.120148,0.120148,0.120148,0.120148,0.120148,0.120148,0.120148,0.120148,0.120148,-0.870148,0.144581,0.0831167,0.885985,-0.040478,0.00663191,0.00151205,0.0113504,-0.00390044,-0.00479729,0.00954394,0.0143736,0.0062483,0.120148,0.193734,1.21101,0.0663506,0.615094,0.36888,0.0704862,0.0192189,-1.53942,0.104135,0.067682,0.00913954,0.133291,-0.689408,-0.0799197,-0.154022,0.0113504,-0.00390044,-0.00479729,0.00954394,0.0143736,0.0062483,0,0,0,0,0,0,0,0,0,-0.000474453,0.000742624,0.000331198,0.000586822,-0.000297124,0.000293304,0.000285597,0.00019981,0.000370681,7.00678e-05,3.53212e-05,-0.000651156
507,0.00051179,-0.0014135,-0.00153545,-0.00189248,0.0880948,0.0880948,0.0880948,0.0880948,0.0880948,0.0880948,0.0880948,0.0880948,0.0880948,-0.911905,0.848399,-0.583136,1.37528,-0.0014135,-0.00153545,-0.00189248,-0.00106555,-0.0019927,0.00168759,0.000164893,-0.00478286,-0.0018488,0.0880948,-2.7582e-05,0.022344,-0.00173112,0.0122002,0.00326374,-0.00129187,0.0179762,-0.0241942,0.00256546,-0.0300628,0.00155405,0.000250362,0.0193981,-0.000637177,-0.0163341,-0.00106555,-0.0019927,0.00168759,0.000164893,-0.00478286,-0.0018488,0,0,0,0,0,0,0,0,0,-0.000630029,-4.48632e-06,-0.000474423,-0.000604089,-0.00028711,0.000437185,1.46311e-05,0.000143639,0.00026276,0.000608046,-0.000175927,-1.14506e-05
508,0.00051179,-0.00113755,0.00772887,-0.00584436,0.0695673,0.0695673,0.0695673,0.0695673,0.0695673,0.0695673,0.0695673,0.0695673,0.0695673,-0.819567,0.646696,-0.70882,1.26188,-0.00113755,0.00772887,-0.00584436,-0.00753705,-0.000576854,-0.000614144,0.00147524,0.00623332,-0.00210406,0.0695673,0.000797346,0.00480193,-0.000714116,0.00652065,-0.00019879,-0.000401381,0.00491091,-0.00346558,0.00302471,-0.00929525,-0.000931349,0.00187449,-0.00495427,0.00107455,-0.000941042,-0.00753705,-0.000576854,-0.000614144,0.00147524,0.00623332,-0.00210406,0,0,0,0,0,0,0,0,0,-0.00048431,-2.99263e-05,-0.000336282,-0.000450806,-0.000273401,0.000323372,2.6272e-05,0.000126592,0.00033538,0.00044065,-7.35723e-05,-1.37532e-06
509,0.00051179,0.00306741,-0.00291232,0.00405765,0.00975096,0.00975096,0.00975096,0.00975096,0.00975096,0.00975096,0.00975096,0.00975096,0.00975096,-0.969446,0.990249,-0.816507,1.60845,0.00306741,-0.00291232,0.00405765,0.00135564,-0.000462562,0.00394929,-0.00214238,-0.00660299,-0.00736986,0.00975096,0.00257672,-0.0142852,-0.000622831,0.0021323,0.0046272,0.00154469,-0.00814968,0.00659055,-0.00090252,-0.000734524,0.000309665,0.00116204,0.00151454,-0.0012137,0.00292999,0.00135564,-0.000462562,0.00394929,-0.00214238,-0.00660299,-0.00736986,0,0,0,0,0,0,0,0,0,-0.000546716,2.85419e-05,-0.000337609,-0.00059339,-0.000332469,0.000326755,-6.3444e-06,8.22946e-05,0.000206262,0.00064833,-0.000145228,-3.40377e-05
510,0.00051179,0.0221452,0.00724934,0.0255718,0.0442521,0.0442521,0.0442521,0.0442521,0.0442521,0.0442521,0.0442521,0.0442521,0.0442521,-0.955748,0.285133,0.189346,1.01519,0.0221452,0.00724934,0.0255718,0.0201798,-0.0114966,0.000931362,0.00880454,0.0187897,0.00718647,0.0442521,0.192991,0.621859,0.0468015,0.191778,0.00479393,-0.041692,-0.532715,-0.648798,0.0828397,-0.0512906,-0.0244736,-0.0460847,-0.147737,-0.0347698,0.553228,0.0201798,-0.0114966,0.000931362,0.00880454,0.0187897,0.00718647,0,0,0,0,0,0,0,0,0,-0.000484742,0.000745971,0.000219422,-0.000146976,-0.000289852,0.000133626,0.000138339,-0.000103067,0.000321269,-0.00026063,4.62283e-05,-0.000457799
511,0.00051179,0.146441,-0.0586348,0.0197744,0.0433876,0.0433876,0.0433876,0.0433876,0.0433876,0.0433876,0.0433876,0.0433876,0.0433876,-0.701748,0.398576,-0.0566124,0.809023,0.146441,-0.0586348,0.0197744,-0.0336813,0.021247,0.0324526,-0.00379863,-0.0282315,-0.00870791,0.0433876,-1.85599,-11.7895,-0.588702,-4.82404,0.451727,0.0764151,-6.44512,11.1914,-0.616572,-0.798115,0.22499,-0.0835262,5.68079,-0.419777,6.50887,-0.0336813,0.021247,0.0324526,-0.00379863,-0.0282315,-0.00870791,0,0,0,0,0,0,0,0,0,-0.00133426,-0.00605775,-0.0026829,0.0117064,-0.000573182,-0.00299165,0.000288757,0.00330813,-5.96344e-05,-0.0106177,-0.00134054,0.00124818
512,0.00051179,0.00742472,0.00384269,-0.0116434,0.0369628,0.0369628,0.0369628,0.0369628,0.0369628,0.0369628,0.0369628,0.0369628,0.0369628,-0.786963,0.947644,-0.663051,1.39892,0.00742472,0.00384269,-0.0116434,-0.00579621,-0.00170021,-0.00127582,-0.00286712,0.00394952,0.00304965,0.0369628,0.000846937,-0.00734024,-0.000722878,0.0157272,-0.000481778,0.000357553,0.00342049,0.0003973,0.00131278,-0.0111504,-0.000617963,0.00514963,-0.00841945,0.00285867,0.00307327,-0.00579621,-0.00170021,-0.00127582,-0.00286712,0.00394952,0.00304965,0,0,0,0,0,0,0,0,0,-0.00062608,-2.40595e-05,-0.000414333,-0.000645115,-0.000252003,0.000390103,-7.08483e-06,0.000191478,0.000324346,0.000635932,-0.000158162,3.02285e-05
